Match_Date,Tournament_ID,Tier,Type,Team_1,Team_2,Winner,Team_1_ID,Team_2_ID,Team_1_Scout_1,Team_1_Scout_2,Team_1_Soldier_1,Team_1_Soldier_2,Team_1_Demo,Team_1_Medic,Team_2_Scout_1,Team_2_Scout_2,Team_2_Soldier_1,Team_2_Soldier_2,Team_2_Demo,Team_2_Medic
"(2018, 03, 22, 22, 0)",ESEA_S27,A,regular_season,myanimelist,tfcrew,1,ESEA_S27_myanimelist,ESEA_S27_tfcrew,Happycool,kev,trippa,tojo,kaimo,aZn,Spamfest,Stochast1c,KTB,june,smitty,split_
"(2018, 03, 22, 22, 0)",ESEA_S27,A,regular_season,ascent,froyotech,2,ESEA_S27_ascent,ESEA_S27_froyotech,corsa,slemnish,marmaloo,Ma3laa,Bdonski,Nursey,arekk,b4nny,blaze,yomps,habib,shade
"(2018, 03, 22, 22, 0)",ESEA_S27,A,regular_season,tfcrew,ascent,2,ESEA_S27_tfcrew,ESEA_S27_ascent,Spamfest,Stochast1c,KTB,june,smitty,split_,corsa,slemnish,marmaloo,Ma3laa,Bdonski,Nursey
"(2018, 03, 26, 21, 15)",ETF2L_S29,A,playoff,ascent/eu,se7en,2,ETF2L_S29_ascent/eu,ETF2L_S29_se7en,credu,Funs,Josh,Chris,Elacour,Ombrack,Thalash,Thaigrr,adysky,AMS,Kaidus,seeds
"(2018, 03, 28, 19, 0)",Ozfortress_S21,A,playoff,killa beez,svift/au,1,Ozfortress_S21_killa beez,Ozfortress_S21_svift/au,susurrus,v4na,riot,SoLe,redcoatzygote,arnold,Madness,Teejay,Hertz,pause,Yewl,Deft
"(2018, 03, 29, 10, 0)",Copenhagen_Games_2018,A,regular_season,ascenchiladas,kazoo kids,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_kazoo kids,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,magikarp,Acecle,Twisty,L\xc3\xb6wenzahn,HumanCake,b_fisch
"(2018, 03, 29, 10, 0)",Copenhagen_Games_2018,A,regular_season,the bus crew,36+5,1,Copenhagen_Games_2018_the bus crew,Copenhagen_Games_2018_36+5,alba,Deox,tobs,Poison,Yohn,Marten,Kodeeey,Liko,Streep36,Squirrel_BVC,Mop,Via
"(2018, 03, 29, 10, 0)",Copenhagen_Games_2018,A,regular_season,lego,mayonnaise dealers,1,Copenhagen_Games_2018_lego,Copenhagen_Games_2018_mayonnaise dealers,zen,sorex,dmoule,Dr.Phil,Domo,CondoM,Bv,shadyr,kosuke,cinder,Cnoz,dvs
"(2018, 03, 29, 10, 0)",Copenhagen_Games_2018,A,regular_season,ringo,mours city gang,2,Copenhagen_Games_2018_ringo,Copenhagen_Games_2018_mours city gang,Maxi,Vouri,jun0,oJ,ECull,bum,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz
"(2018, 03, 29, 11, 45)",Copenhagen_Games_2018,A,regular_season,ascenchiladas,36+5,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_36+5,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,Kodeeey,Liko,Streep36,Squirrel_BVC,Mop,Via
"(2018, 03, 29, 11, 45)",Copenhagen_Games_2018,A,regular_season,kazoo kids,mayonnaise dealers,2,Copenhagen_Games_2018_kazoo kids,Copenhagen_Games_2018_mayonnaise dealers,magikarp,Acecle,Twisty,L\xc3\xb6wenzahn,HumanCake,b_fisch,Bv,shadyr,kosuke,cinder,Cnoz,dvs
"(2018, 03, 29, 11, 45)",Copenhagen_Games_2018,A,regular_season,the bus crew,mours city gang,1,Copenhagen_Games_2018_the bus crew,Copenhagen_Games_2018_mours city gang,alba,Deox,tobs,Poison,Yohn,Marten,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz
"(2018, 03, 29, 11, 45)",Copenhagen_Games_2018,A,regular_season,lego,ringo,1,Copenhagen_Games_2018_lego,Copenhagen_Games_2018_ringo,zen,sorex,dmoule,Dr.Phil,Domo,CondoM,Maxi,Vouri,jun0,oJ,ECull,bum
"(2018, 03, 29, 13, 45)",Copenhagen_Games_2018,A,regular_season,ascenchiladas,mayonnaise dealers,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_mayonnaise dealers,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,Bv,shadyr,kosuke,cinder,Cnoz,dvs
"(2018, 03, 29, 13, 45)",Copenhagen_Games_2018,A,regular_season,36+5,mours city gang,2,Copenhagen_Games_2018_36+5,Copenhagen_Games_2018_mours city gang,Kodeeey,Liko,Streep36,Squirrel_BVC,Mop,Via,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz
"(2018, 03, 29, 13, 45)",Copenhagen_Games_2018,A,regular_season,kazoo kids,ringo,2,Copenhagen_Games_2018_kazoo kids,Copenhagen_Games_2018_ringo,magikarp,Acecle,Twisty,L\xc3\xb6wenzahn,HumanCake,b_fisch,Maxi,Vouri,jun0,oJ,ECull,bum
"(2018, 03, 29, 13, 45)",Copenhagen_Games_2018,A,regular_season,the bus crew,lego,2,Copenhagen_Games_2018_the bus crew,Copenhagen_Games_2018_lego,alba,Deox,tobs,Poison,Yohn,Marten,zen,sorex,dmoule,Dr.Phil,Domo,CondoM
"(2018, 03, 29, 17, 0)",Copenhagen_Games_2018,A,regular_season,ascenchiladas,mours city gang,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_mours city gang,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz
"(2018, 03, 29, 17, 0)",Copenhagen_Games_2018,A,regular_season,mayonnaise dealers,ringo,draw,Copenhagen_Games_2018_mayonnaise dealers,Copenhagen_Games_2018_ringo,Bv,shadyr,kosuke,cinder,Cnoz,dvs,Maxi,Vouri,jun0,oJ,ECull,bum
"(2018, 03, 29, 17, 0)",Copenhagen_Games_2018,A,regular_season,36+5,lego,2,Copenhagen_Games_2018_36+5,Copenhagen_Games_2018_lego,Kodeeey,Liko,Streep36,Squirrel_BVC,Mop,Via,zen,sorex,dmoule,Dr.Phil,Domo,CondoM
"(2018, 03, 29, 17, 0)",Copenhagen_Games_2018,A,regular_season,kazoo kids,the bus crew,2,Copenhagen_Games_2018_kazoo kids,Copenhagen_Games_2018_the bus crew,magikarp,Acecle,Twisty,L\xc3\xb6wenzahn,HumanCake,b_fisch,alba,Deox,tobs,Poison,Yohn,Marten
"(2018, 03, 29, 19, 0)",Copenhagen_Games_2018,A,regular_season,ascenchiladas,ringo,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_ringo,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,Maxi,Vouri,jun0,oJ,ECull,bum
"(2018, 03, 29, 19, 0)",Copenhagen_Games_2018,A,regular_season,mours city gang,lego,2,Copenhagen_Games_2018_mours city gang,Copenhagen_Games_2018_lego,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz,zen,sorex,dmoule,Dr.Phil,Domo,CondoM
"(2018, 03, 29, 19, 0)",Copenhagen_Games_2018,A,regular_season,mayonnaise dealers,the bus crew,2,Copenhagen_Games_2018_mayonnaise dealers,Copenhagen_Games_2018_the bus crew,Bv,shadyr,kosuke,cinder,Cnoz,dvs,alba,Deox,tobs,Poison,Yohn,Marten
"(2018, 03, 29, 19, 0)",Copenhagen_Games_2018,A,regular_season,36+5,kazoo kids,1,Copenhagen_Games_2018_36+5,Copenhagen_Games_2018_kazoo kids,Kodeeey,Liko,Streep36,Squirrel_BVC,Mop,Via,magikarp,Acecle,Twisty,L\xc3\xb6wenzahn,HumanCake,b_fisch
"(2018, 03, 29, 20, 45)",Copenhagen_Games_2018,A,regular_season,ascenchiladas,lego,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_lego,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,zen,sorex,dmoule,Dr.Phil,Domo,CondoM
"(2018, 03, 29, 20, 45)",Copenhagen_Games_2018,A,regular_season,ringo,the bus crew,2,Copenhagen_Games_2018_ringo,Copenhagen_Games_2018_the bus crew,Maxi,Vouri,jun0,oJ,ECull,bum,alba,Deox,tobs,Poison,Yohn,Marten
"(2018, 03, 29, 20, 45)",Copenhagen_Games_2018,A,regular_season,mours city gang,kazoo kids,1,Copenhagen_Games_2018_mours city gang,Copenhagen_Games_2018_kazoo kids,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz,magikarp,Acecle,Twisty,L\xc3\xb6wenzahn,HumanCake,b_fisch
"(2018, 03, 29, 20, 45)",Copenhagen_Games_2018,A,regular_season,mayonnaise dealers,36+5,1,Copenhagen_Games_2018_mayonnaise dealers,Copenhagen_Games_2018_36+5,Bv,shadyr,kosuke,cinder,Cnoz,dvs,Kodeeey,Liko,Streep36,Squirrel_BVC,Mop,Via
"(2018, 03, 29, 22, 45)",Copenhagen_Games_2018,A,regular_season,ascenchiladas,the bus crew,draw,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_the bus crew,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,alba,Deox,tobs,Poison,Yohn,Marten
"(2018, 03, 29, 22, 45)",Copenhagen_Games_2018,A,regular_season,lego,kazoo kids,1,Copenhagen_Games_2018_lego,Copenhagen_Games_2018_kazoo kids,zen,sorex,dmoule,Dr.Phil,Domo,CondoM,magikarp,Acecle,Twisty,L\xc3\xb6wenzahn,HumanCake,b_fisch
"(2018, 03, 29, 22, 45)",Copenhagen_Games_2018,A,regular_season,ringo,36+5,draw,Copenhagen_Games_2018_ringo,Copenhagen_Games_2018_36+5,Maxi,Vouri,jun0,oJ,ECull,bum,Kodeeey,Liko,Streep36,Squirrel_BVC,Mop,Via
"(2018, 03, 29, 22, 45)",Copenhagen_Games_2018,A,regular_season,mours city gang,mayonnaise dealers,1,Copenhagen_Games_2018_mours city gang,Copenhagen_Games_2018_mayonnaise dealers,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz,Bv,shadyr,kosuke,cinder,Cnoz,dvs
"(2018, 03, 30, 13, 0)",Copenhagen_Games_2018,A,playoff,ascenchiladas,lanimals,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_lanimals,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,Bloodis,Swi,Miju,Pheaa,Scyper,cider
"(2018, 03, 30, 13, 0)",Copenhagen_Games_2018,A,playoff,mge chad,the bus crew,1,Copenhagen_Games_2018_mge chad,Copenhagen_Games_2018_the bus crew,Pot8o,Maros,Silentes,Spudd,alle,Morrow,alba,Deox,tobs,Poison,Yohn,Marten
"(2018, 03, 30, 13, 0)",Copenhagen_Games_2018,A,playoff,ora elektro,mours city gang,1,Copenhagen_Games_2018_ora elektro,Copenhagen_Games_2018_mours city gang,Scruff,Nevo,Azunis,eskimo,Eemes,Raptor,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz
"(2018, 03, 30, 13, 0)",Copenhagen_Games_2018,A,playoff,lego,rowbros,1,Copenhagen_Games_2018_lego,Copenhagen_Games_2018_rowbros,zen,sorex,dmoule,Dr.Phil,Domo,CondoM,Villdjack,Der_Milchmann,Seal,Toast,yak,CeeJaey
"(2018, 03, 30, 15, 30)",Copenhagen_Games_2018,A,playoff,ascenchiladas,mge chad,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_mge chad,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,Pot8o,Maros,Silentes,Spudd,alle,Morrow
"(2018, 03, 30, 15, 30)",Copenhagen_Games_2018,A,playoff,ora elektro,lego,2,Copenhagen_Games_2018_ora elektro,Copenhagen_Games_2018_lego,Scruff,Nevo,Azunis,eskimo,Eemes,Raptor,zen,sorex,dmoule,Dr.Phil,Domo,CondoM
"(2018, 03, 30, 15, 30)",Copenhagen_Games_2018,A,playoff,the bus crew,lanimals,1,Copenhagen_Games_2018_the bus crew,Copenhagen_Games_2018_lanimals,alba,Deox,tobs,Poison,Yohn,Marten,Bloodis,Swi,Miju,Pheaa,Scyper,cider
"(2018, 03, 30, 15, 30)",Copenhagen_Games_2018,A,playoff,rowbros,mours city gang,2,Copenhagen_Games_2018_rowbros,Copenhagen_Games_2018_mours city gang,Villdjack,Der_Milchmann,Seal,Toast,yak,CeeJaey,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz
"(2018, 03, 30, 19, 0)",Copenhagen_Games_2018,A,playoff,ora elektro,the bus crew,2,Copenhagen_Games_2018_ora elektro,Copenhagen_Games_2018_the bus crew,Scruff,Nevo,Azunis,eskimo,Eemes,Raptor,alba,Deox,tobs,Poison,Yohn,Marten
"(2018, 03, 30, 19, 0)",Copenhagen_Games_2018,A,playoff,mge chad,mours city gang,1,Copenhagen_Games_2018_mge chad,Copenhagen_Games_2018_mours city gang,Pot8o,Maros,Silentes,Spudd,alle,Morrow,Clem,Olgha,Glastry,Raf,AlienSmiley,sanz
"(2018, 03, 30, 21, 30)",Copenhagen_Games_2018,A,playoff,ascenchiladas,lego,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_lego,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,zen,sorex,dmoule,Dr.Phil,Domo,CondoM
"(2018, 03, 30, 21, 30)",Copenhagen_Games_2018,A,playoff,the bus crew,mge chad,2,Copenhagen_Games_2018_the bus crew,Copenhagen_Games_2018_mge chad,alba,Deox,tobs,Poison,Yohn,Marten,Pot8o,Maros,Silentes,Spudd,alle,Morrow
"(2018, 03, 30, 23, 30)",Copenhagen_Games_2018,A,playoff,lego,mge chad,2,Copenhagen_Games_2018_lego,Copenhagen_Games_2018_mge chad,zen,sorex,dmoule,Dr.Phil,Domo,CondoM,Pot8o,Maros,Silentes,Spudd,alle,Morrow
"(2018, 03, 31, 13, 0)",Copenhagen_Games_2018,A,playoff,ascenchiladas,mge chad,1,Copenhagen_Games_2018_ascenchiladas,Copenhagen_Games_2018_mge chad,Thalash,Credu,Rising,adysky,Kaidus,Ombrack,Pot8o,Maros,Silentes,Spudd,alle,Morrow
"(2018, 04, 02, 22, 0)",ESEA_S27,A,playoff,froyotech,velocity esports,1,ESEA_S27_froyotech,ESEA_S27_velocity esports,arekk,b4nny,blaze,yomps,habib,shade,Pete,shamoo,kryptonite,showstopper,Jarrett,bear
"(2018, 04, 03, 20, 0)",Ozfortress_S21,A,playoff,yugiboys,killa beez,1,Ozfortress_S21_yugiboys,Ozfortress_S21_killa beez,Elmo,Geoh,rky,Paulsen,enrith,ohno,susurrus,v4na,riot,SoLe,redcoatzygote,arnold
"(2018, 04, 03, 22, 0)",ESEA_S27,A,playoff,ascent,svift/na,1,ESEA_S27_ascent,ESEA_S27_svift/na,corsa,slemnish,marmaloo,Ma3laa,Bdonski,Nursey,highfive,botmode,aim,laz,yight,zilly
"(2018, 04, 05, 21, 15)",ETF2L_S29,A,playoff,omni5 esports eu,wer das liest ist doof,1,ETF2L_S29_omni5 esports eu,ETF2L_S29_wer das liest ist doof,Swi,Scruff,Gotti,Raf,Demos,Raptor,Schocky,aidelos,Fischkopf,clip,Smirre,kr4tos
"(2018, 04, 10, 21, 30)",ESEA_S27,A,playoff,velocity esports,svift/na,2,ESEA_S27_velocity esports,ESEA_S27_svift/na,Pete,shamoo,kryptonite,showstopper,Jarrett,bear,highfive,botmode,aim,laz,yight,zilly
"(2018, 04, 10, 22, 0)",ESEA_S27,A,playoff,froyotech,ascent,1,ESEA_S27_froyotech,ESEA_S27_ascent,arekk,b4nny,blaze,yomps,habib,shade,corsa,slemnish,marmaloo,Ma3laa,Bdonski,Nursey
"(2018, 04, 12, 21, 15)",ETF2L_S29,A,playoff,ascent/eu,omni5 esports eu,1,ETF2L_S29_ascent/eu,ETF2L_S29_omni5 esports eu,credu,Funs,Josh,Chris,Elacour,Ombrack,Swi,Scruff,Gotti,Raf,Demos,Raptor
"(2018, 04, 17, 21, 30)",ESEA_S27,A,playoff,ascent,svift/na,1,ESEA_S27_ascent,ESEA_S27_svift/na,corsa,slemnish,marmaloo,Ma3laa,Bdonski,Nursey,highfive,botmode,aim,laz,yight,zilly
"(2018, 04, 19, 20, 45)",ETF2L_S29,A,playoff,se7en,ascent/eu,1,ETF2L_S29_se7en,ETF2L_S29_ascent/eu,Thalash,Thaigrr,adysky,AMS,Kaidus,seeds,credu,Funs,Josh,Chris,Elacour,Ombrack
"(2018, 04, 19, 21, 30)",ESEA_S27,A,playoff,froyotech,ascent,1,ESEA_S27_froyotech,ESEA_S27_ascent,arekk,b4nny,blaze,yomps,habib,shade,corsa,slemnish,marmaloo,Ma3laa,Bdonski,Nursey
"(2018, 05, 21, 22, 0)",ESEA_S28,A,regular_season,ascent,mentality esports,1,ESEA_S28_ascent,ESEA_S28_mentality esports,phlps,yight,marmaloo,aim,xaler,Nursey,yosh,Max,mirrorman,froot,mae,Daffodil
"(2018, 05, 22, 22, 0)",ESEA_S28,A,regular_season,froyotech,black swan,1,ESEA_S28_froyotech,ESEA_S28_black swan,arekk,b4nny,blaze,yomps,habib,shade,midas,tatuwah,ether,Jaaay,yuice,charis
"(2018, 05, 23, 20, '')",Ozfortress_S22,A,regular_season,damage re-inc,fortress too,1,Ozfortress_S22_damage re-inc,Ozfortress_S22_fortress too,kanye,Luggnuts,mad,feyn,durc,xander,n/a,n/a,n/a,n/a,n/a,n/a
"(2018, 05, 23, 20, '')",Ozfortress_S22,A,regular_season,xeno,brain brigade,1,Ozfortress_S22_xeno,Ozfortress_S22_brain brigade,AiShou,Sam.,pause,tay,Doge,Sean,essence,mop,banana,razed,vanquish,down
"(2018, 05, 23, 22, 0)",ESEA_S28,A,regular_season,tfcrew,froyotech,2,ESEA_S28_tfcrew,ESEA_S28_froyotech,Stochast1c,split,june,KTB,smitty,XBS,arekk,b4nny,blaze,yomps,habib,shade
"(2018, 05, 23, 22, 0)",ESEA_S28,A,regular_season,new god flow,myanimelist,2,ESEA_S28_new god flow,ESEA_S28_myanimelist,paddie,EvilMrMuffinz,marmaduke,sighguy,dingo,phorofor,yimi,kev,trippa,tojo,kaimo,aZn
"(2018, 05, 23, 22, 30)",ESEA_S28,A,regular_season,black swan,ascent,2,ESEA_S28_black swan,ESEA_S28_ascent,midas,tatuwah,ether,Jaaay,yuice,charis,phlps,yight,marmaloo,aim,xaler,Nursey
"(2018, 05, 24, 20, '')",Ozfortress_S22,A,regular_season,rattlesnake,pencil case,2,Ozfortress_S22_rattlesnake,Ozfortress_S22_pencil case,Michael,Sickday,Gooseman,Kodyn,Omni,Johnny,Madness,susurrus,riot,Ywl,redcoatzygote,SoLe
"(2018, 05, 24, 20, '')",Ozfortress_S22,A,regular_season,debatable,jasmine tea,2,Ozfortress_S22_debatable,Ozfortress_S22_jasmine tea,Spade,Dubious,John,Shifta,Moop,Rising,Elmo,Teejay,Paulsen,Hertz,Deft,Lock
"(2018, 05, 24, 22, 0)",ESEA_S28,A,regular_season,myanimelist,velocity,2,ESEA_S28_myanimelist,ESEA_S28_velocity,yimi,kev,trippa,tojo,kaimo,aZn,shamoo,bo4r,Rekuso,speedy,Jarrett,Skye
"(2018, 05, 27, 22, 0)",ESEA_S28,A,regular_season,mentality esports,new god flow,1,ESEA_S28_mentality esports,ESEA_S28_new god flow,yosh,Max,mirrorman,froot,mae,Daffodil,paddie,EvilMrMuffinz,marmaduke,sighguy,dingo,phorofor
"(2018, 05, 27, 22, 0)",ESEA_S28,A,regular_season,omni5,tfcrew,1,ESEA_S28_omni5,ESEA_S28_tfcrew,Ghostac,Cukei,Meyy,Cinnamon,Fygg,Torrit,Stochast1c,split,june,KTB,smitty,XBS
"(2018, 05, 28, 20, '')",Ozfortress_S22,A,regular_season,debatable,rattlesnake,1,Ozfortress_S22_debatable,Ozfortress_S22_rattlesnake,Spade,Dubious,John,Shifta,Moop,Rising,Michael,Sickday,Gooseman,Kodyn,Omni,Johnny
"(2018, 05, 29, 21, '')",ETF2L_S30,A,regular_season,ascent.eu,the bus crew,draw,ETF2L_S30_ascent.eu,ETF2L_S30_the bus crew,Neo,Opti,Corbac,Medico,Elacour,Ombrack,Deox,alba,dmoule,Josh,Yohn,marten
"(2018, 05, 29, 22, 0)",ESEA_S28,A,regular_season,froyotech,omni5,1,ESEA_S28_froyotech,ESEA_S28_omni5,arekk,b4nny,blaze,yomps,habib,shade,Ghostac,Cukei,Meyy,Cinnamon,Fygg,Torrit
"(2018, 05, 30, 20, '')",Ozfortress_S22,A,regular_season,pencil case,fortress too,1,Ozfortress_S22_pencil case,Ozfortress_S22_fortress too,Madness,susurrus,riot,Ywl,redcoatzygote,SoLe,n/a,n/a,n/a,n/a,n/a,n/a
"(2018, 05, 30, 20, '')",Ozfortress_S22,A,regular_season,jasmine tea,xeno,draw,Ozfortress_S22_jasmine tea,Ozfortress_S22_xeno,Elmo,Teejay,Paulsen,Hertz,Deft,Lock,AiShou,Sam.,pause,tay,Doge,Sean
"(2018, 05, 30, 22, 0)",ESEA_S28,A,regular_season,mentality esports,myanimelist,2,ESEA_S28_mentality esports,ESEA_S28_myanimelist,yosh,Max,mirrorman,froot,mae,Daffodil,yimi,kev,trippa,tojo,kaimo,aZn
"(2018, 05, 30, 22, 0)",ESEA_S28,A,regular_season,ascent,tfcrew,1,ESEA_S28_ascent,ESEA_S28_tfcrew,phlps,yight,marmaloo,aim,xaler,Nursey,Stochast1c,split,june,KTB,smitty,XBS
"(2018, 05, 31, 21, '')",ETF2L_S30,A,regular_season,se7en,the bin black,1,ETF2L_S30_se7en,ETF2L_S30_the bin black,Thaigrr,Thalash,adysky,AMS,Kaidus,Starkie,groove,Hems,iatgink,yllen,lukas,degu
"(2018, 05, 31, 21, '')",ETF2L_S30,A,regular_season,velocity esports eu,svift,2,ETF2L_S30_velocity esports eu,ETF2L_S30_svift,Crayon,ixy,Raf,spudd,Nuze,Honey,Funs,SVMZI,mikAZN,Chris,Smirre,Connor
"(2018, 05, 31, 22, 0)",ESEA_S28,A,regular_season,omni5,ascent,2,ESEA_S28_omni5,ESEA_S28_ascent,Ghostac,Cukei,Meyy,Cinnamon,Fygg,Torrit,phlps,yight,marmaloo,aim,xaler,Nursey
"(2018, 05, 31, 22, 0)",ESEA_S28,A,regular_season,velocity,mentality esports,1,ESEA_S28_velocity,ESEA_S28_mentality esports,shamoo,bo4r,Rekuso,speedy,Jarrett,Skye,yosh,Max,mirrorman,froot,mae,Daffodil
"(2018, 06, 01, 20, '')",Ozfortress_S22,A,regular_season,brain brigade,damage re-inc,1,Ozfortress_S22_brain brigade,Ozfortress_S22_damage re-inc,essence,mop,banana,razed,vanquish,down,kanye,Luggnuts,mad,feyn,durc,xander
"(2018, 06, 04, 20, '')",Ozfortress_S22,A,regular_season,fortress too,debatable,2,Ozfortress_S22_fortress too,Ozfortress_S22_debatable,n/a,n/a,n/a,n/a,n/a,n/a,Spade,Dubious,John,Shifta,Moop,Rising
"(2018, 06, 04, 22, 0)",ESEA_S28,A,regular_season,new god flow,black swan,1,ESEA_S28_new god flow,ESEA_S28_black swan,paddie,EvilMrMuffinz,marmaduke,sighguy,dingo,phorofor,midas,tatuwah,ether,Jaaay,yuice,charis
"(2018, 06, 05, 20, '')",Ozfortress_S22,A,regular_season,xeno,rattlesnake,1,Ozfortress_S22_xeno,Ozfortress_S22_rattlesnake,AiShou,Sam.,pause,tay,Doge,Sean,Michael,Sickday,Gooseman,Kodyn,Omni,Johnny
"(2018, 06, 05, 22, 0)",ESEA_S28,A,regular_season,tfcrew,new god flow,2,ESEA_S28_tfcrew,ESEA_S28_new god flow,Stochast1c,split,june,KTB,smitty,XBS,paddie,EvilMrMuffinz,marmaduke,sighguy,dingo,phorofor
"(2018, 06, 07, 21, '')",ETF2L_S30,A,regular_season,ascent.eu,svift,2,ETF2L_S30_ascent.eu,ETF2L_S30_svift,Neo,Opti,Corbac,Medico,Elacour,Ombrack,Funs,SVMZI,mikAZN,Chris,Smirre,Connor
"(2018, 06, 07, 21, '')",ETF2L_S30,A,regular_season,ora elektro,se7en,2,ETF2L_S30_ora elektro,ETF2L_S30_se7en,Scruff,Nevo,Azunis,Eskimo,Eemes,Demos,Thaigrr,Thalash,adysky,AMS,Kaidus,Starkie
"(2018, 06, 07, 21, '')",ETF2L_S30,A,regular_season,velocity esports eu,the bin black,2,ETF2L_S30_velocity esports eu,ETF2L_S30_the bin black,Crayon,ixy,Raf,spudd,Nuze,Honey,groove,Hems,iatgink,yllen,lukas,degu
"(2018, 06, 07, 22, 0)",ESEA_S28,A,regular_season,black swan,myanimelist,2,ESEA_S28_black swan,ESEA_S28_myanimelist,midas,tatuwah,ether,Jaaay,yuice,charis,yimi,kev,trippa,tojo,kaimo,aZn
"(2018, 06, 07, 22, 0)",ESEA_S28,A,regular_season,froyotech,new god flow,1,ESEA_S28_froyotech,ESEA_S28_new god flow,arekk,b4nny,blaze,yomps,habib,shade,paddie,EvilMrMuffinz,marmaduke,sighguy,dingo,phorofor
"(2018, 06, 07, 22, 0)",ESEA_S28,A,regular_season,velocity,tfcrew,1,ESEA_S28_velocity,ESEA_S28_tfcrew,shamoo,bo4r,Rekuso,speedy,Jarrett,Skye,Stochast1c,split,june,KTB,smitty,XBS
"(2018, 06, 07, 22, 0)",ESEA_S28,A,regular_season,myanimelist,black swan,1,ESEA_S28_myanimelist,ESEA_S28_black swan,yimi,kev,trippa,tojo,kaimo,aZn,midas,tatuwah,ether,Jaaay,yuice,charis
"(2018, 06, 08, 20, '')",Ozfortress_S22,A,regular_season,damage re-inc,pencil case,2,Ozfortress_S22_damage re-inc,Ozfortress_S22_pencil case,kanye,Luggnuts,mad,feyn,durc,xander,Madness,susurrus,riot,Ywl,redcoatzygote,SoLe
"(2018, 06, 08, 20, '')",Ozfortress_S22,A,regular_season,brain brigade,jasmine tea,2,Ozfortress_S22_brain brigade,Ozfortress_S22_jasmine tea,essence,mop,banana,razed,vanquish,down,Elmo,Teejay,Paulsen,Hertz,Deft,Lock
"(2018, 06, 08, 22, 0)",ESEA_S28,A,regular_season,ascent,froyotech,2,ESEA_S28_ascent,ESEA_S28_froyotech,phlps,yight,marmaloo,aim,xaler,Nursey,arekk,b4nny,blaze,yomps,habib,shade
"(2018, 06, 08, 22, 0)",ESEA_S28,A,regular_season,omni5,velocity,2,ESEA_S28_omni5,ESEA_S28_velocity,Ghostac,Cukei,Meyy,Cinnamon,Fygg,Torrit,shamoo,bo4r,Rekuso,speedy,Jarrett,Skye
"(2018, 06, 08, 22, 0)",ESEA_S28,A,regular_season,tfcrew,myanimelist,2,ESEA_S28_tfcrew,ESEA_S28_myanimelist,Stochast1c,split,june,KTB,smitty,XBS,yimi,kev,trippa,tojo,kaimo,aZn
"(2018, 06, 08, 22, 0)",ESEA_S28,A,regular_season,omni5,new god flow,2,ESEA_S28_omni5,ESEA_S28_new god flow,Ghostac,Cukei,Meyy,Cinnamon,Fygg,Torrit,paddie,EvilMrMuffinz,marmaduke,sighguy,dingo,phorofor
"(2018, 06, 10, 20, '')",ETF2L_S30,A,regular_season,the bin,the bus crew,1,ETF2L_S30_the bin,ETF2L_S30_the bus crew,Mr.Epic,Krafty,Muuki,uubers,RaTSLaYeR,Shampain,Deox,alba,dmoule,Josh,Yohn,marten
"(2018, 06, 10, 21, '')",ETF2L_S30,A,regular_season,ora elektro,the bin,2,ETF2L_S30_ora elektro,ETF2L_S30_the bin,Scruff,Nevo,Azunis,Eskimo,Eemes,Demos,Mr.Epic,Krafty,Muuki,uubers,RaTSLaYeR,Shampain
"(2018, 06, 12, 20, '')",Ozfortress_S22,A,regular_season,debatable,pencil case,2,Ozfortress_S22_debatable,Ozfortress_S22_pencil case,Spade,Dubious,John,Shifta,Moop,Rising,Madness,susurrus,riot,Ywl,redcoatzygote,SoLe
